"Relative Time (Process)","stage2-uvit-20260526-011258 - system/gpu.0.memoryAllocated","stage2-uvit-20260526-011258 - system/gpu.0.memoryAllocated__MIN","stage2-uvit-20260526-011258 - system/gpu.0.memoryAllocated__MAX"
"9091.355500041","49.355764533463606","49.355764533463606","49.355764533463606"
"9106.356913128","49.35601897085165","49.35601897085165","49.35601897085165"
"9121.355241767","49.35601897085165","49.35601897085165","49.35601897085165"
"9136.357360554","49.33082966943495","49.33082966943495","49.33082966943495"
"9151.367160538","49.33108410682299","49.33108410682299","49.33108410682299"
"9166.356239626","49.315563426152096","49.315563426152096","49.315563426152096"
"9181.355584341","49.32370542256962","49.32370542256962","49.32370542256962"
"9196.35557022","49.32370542256962","49.32370542256962","49.32370542256962"
"9211.355506194","49.3048770558541","49.3048770558541","49.3048770558541"
"9226.355803077","49.3048770558541","49.3048770558541","49.3048770558541"
"9241.355670029","49.30462261846605","49.30462261846605","49.30462261846605"
"9256.355842534","49.31301905227162","49.31301905227162","49.31301905227162"
"9271.35556532","49.313273489659665","49.313273489659665","49.313273489659665"
"9286.355256093","49.313273489659665","49.313273489659665","49.313273489659665"
"9301.355662136","49.313273489659665","49.313273489659665","49.313273489659665"
"9316.357159478","49.313273489659665","49.313273489659665","49.313273489659665"
"9331.355582633","49.313273489659665","49.313273489659665","49.313273489659665"
"9346.356045397","49.50588259241166","49.50588259241166","49.50588259241166"
"9361.355953708","49.344569288389515","49.344569288389515","49.344569288389515"
"9376.356306707","49.35322015958313","49.35322015958313","49.35322015958313"
"9391.356124853","49.353474596971175","49.353474596971175","49.353474596971175"
"9406.355749154","49.352711284807036","49.352711284807036","49.352711284807036"
"9421.355878049","49.35322015958313","49.35322015958313","49.35322015958313"
"9436.355171924","49.353474596971175","49.353474596971175","49.353474596971175"
"9451.355298792","49.353729034359226","49.353729034359226","49.353729034359226"
"9466.355289199","49.564912066438694","49.564912066438694","49.564912066438694"
"9481.355983038","49.58424930793031","49.58424930793031","49.58424930793031"
"9496.355463628","49.429042501221296","49.429042501221296","49.429042501221296"
"9511.35706663","49.418865005699395","49.418865005699395","49.418865005699395"
"9526.356526379","49.418865005699395","49.418865005699395","49.418865005699395"
"9541.356035474","49.414794007490634","49.414794007490634","49.414794007490634"
"9556.356774703","49.41453957010259","49.41453957010259","49.41453957010259"
"9571.355484682","49.41453957010259","49.41453957010259","49.41453957010259"
"9586.355280635","49.41453957010259","49.41453957010259","49.41453957010259"
"9601.356856909","49.41453957010259","49.41453957010259","49.41453957010259"
"9616.356363909","49.41453957010259","49.41453957010259","49.41453957010259"
"9631.355875748","49.41453957010259","49.41453957010259","49.41453957010259"
"9646.355618498","49.41123188405797","49.41123188405797","49.41123188405797"
"9661.356397108","49.415048444878686","49.415048444878686","49.415048444878686"
"9676.356485218","49.41453957010259","49.41453957010259","49.41453957010259"
"9691.357111454","49.41453957010259","49.41453957010259","49.41453957010259"
"9706.355806728","49.41453957010259","49.41453957010259","49.41453957010259"
"9721.355558151","49.4081786354014","49.4081786354014","49.4081786354014"
"9736.356058667","49.42319044129621","49.42319044129621","49.42319044129621"
"9751.355706486","49.42344487868425","49.42344487868425","49.42344487868425"
"9766.355723499","49.3824804592086","49.3824804592086","49.3824804592086"
"9781.355131818","49.39036801823807","49.39036801823807","49.39036801823807"
"9796.355634704","49.39036801823807","49.39036801823807","49.39036801823807"
"9811.355853053","49.369758589806224","49.369758589806224","49.369758589806224"
"9826.356194753","49.369758589806224","49.369758589806224","49.369758589806224"
"9841.355732965","49.369758589806224","49.369758589806224","49.369758589806224"
"9856.356312169","95.90661130109103","95.90661130109103","95.90661130109103"
"9871.356545538","95.90635686370298","95.90635686370298","95.90635686370298"
"9886.355503694","95.90635686370298","95.90635686370298","95.90635686370298"
"9901.355856565","95.90635686370298","95.90635686370298","95.90635686370298"
"9916.356632329","95.90635686370298","95.90635686370298","95.90635686370298"
"9931.355422539","95.90635686370298","95.90635686370298","95.90635686370298"
"9946.35609411","95.90762905064322","95.90762905064322","95.90762905064322"
"9961.355982374","95.90661130109103","95.90661130109103","95.90661130109103"
"9976.356712327","95.95775321608858","95.95775321608858","95.95775321608858"
"9991.355400464","96.27376445204364","96.27376445204364","96.27376445204364"
"10006.355639991","96.27503663898388","96.27503663898388","96.27503663898388"
"10021.356460585","96.28572300928188","96.28572300928188","96.28572300928188"
"10036.35718965","96.27223782771536","96.27223782771536","96.27223782771536"
"10051.355545769","96.2216047874939","96.2216047874939","96.2216047874939"
"10066.355934715","96.16919068555609","96.16919068555609","96.16919068555609"
"10081.356728984","96.73760381045432","96.73760381045432","96.73760381045432"
"10096.355495795","96.18801905227161","96.18801905227161","96.18801905227161"
"10111.355605465","96.17987705585409","96.17987705585409","96.17987705585409"
"10126.355994738","96.24221421592574","96.24221421592574","96.24221421592574"
"10141.358272183","96.20303085816643","96.20303085816643","96.20303085816643"
"10156.356118915","96.18801905227161","96.18801905227161","96.18801905227161"
"10171.35516221","49.65930833740433","49.65930833740433","49.65930833740433"
"10186.356035628","49.65930833740433","49.65930833740433","49.65930833740433"
"10201.355410536","49.65930833740433","49.65930833740433","49.65930833740433"
"10216.356195706","49.65930833740433","49.65930833740433","49.65930833740433"
"10231.354918079","49.65930833740433","49.65930833740433","49.65930833740433"
"10246.355636775","49.65930833740433","49.65930833740433","49.65930833740433"
"10261.356250022","49.65930833740433","49.65930833740433","49.65930833740433"
"10276.355790248","49.659562774792384","49.659562774792384","49.659562774792384"
"10291.356250918","49.65930833740433","49.65930833740433","49.65930833740433"
"10306.355670334","49.65930833740433","49.65930833740433","49.65930833740433"
"10321.355946583","49.65930833740433","49.65930833740433","49.65930833740433"
"10336.356123173","49.60231436248168","49.60231436248168","49.60231436248168"
"10351.355722097","49.649130841882425","49.649130841882425","49.649130841882425"
"10366.355830319","49.657272838299946","49.657272838299946","49.657272838299946"
"10381.355453716","49.59315461651197","49.59315461651197","49.59315461651197"
"10396.356223827","49.60155105031754","49.60155105031754","49.60155105031754"
"10411.356364035","49.60155105031754","49.60155105031754","49.60155105031754"
"10426.356916095","49.60155105031754","49.60155105031754","49.60155105031754"
"10441.355320747","49.60053330076535","49.60053330076535","49.60053330076535"
"10456.356013733","49.602059925093634","49.602059925093634","49.602059925093634"
"10471.356067805","49.60155105031754","49.60155105031754","49.60155105031754"
"10486.356043182","49.60180548770558","49.60180548770558","49.60180548770558"
"10501.355928662","49.68526095098518","49.68526095098518","49.68526095098518"
"10516.355706241","49.90865697769093","49.90865697769093","49.90865697769093"
"10531.355860275","49.68678757531347","49.68678757531347","49.68678757531347"
"10546.355441191","49.68678757531347","49.68678757531347","49.68678757531347"
"10561.356039629","49.68678757531347","49.68678757531347","49.68678757531347"
"10576.355472525","49.68678757531347","49.68678757531347","49.68678757531347"
"10591.355890363","49.68678757531347","49.68678757531347","49.68678757531347"
"10606.356036335","49.68678757531347","49.68678757531347","49.68678757531347"
"10621.355350398","49.87608899202085","49.87608899202085","49.87608899202085"
"10636.356108451","49.646332030613905","49.646332030613905","49.646332030613905"
"10651.355162305","49.64989415404657","49.64989415404657","49.64989415404657"
"10666.355326422","49.57559843673669","49.57559843673669","49.57559843673669"
"10681.355573632","49.556770070021166","49.556770070021166","49.556770070021166"
"10696.355519766","49.556770070021166","49.556770070021166","49.556770070021166"
"10711.355171292","49.52903639472399","49.52903639472399","49.52903639472399"
"10726.35572474","49.52929083211203","49.52929083211203","49.52929083211203"
"10741.356050552","49.52903639472399","49.52903639472399","49.52903639472399"
"10756.355882996","49.52929083211203","49.52929083211203","49.52929083211203"
"10771.35560884","49.52954526950008","49.52954526950008","49.52954526950008"
"10786.355736479","49.52979970688813","49.52979970688813","49.52979970688813"
"10801.35560871","49.52878195733594","49.52878195733594","49.52878195733594"
"10816.355559194","49.75853891874288","49.75853891874288","49.75853891874288"
"10831.356405552","49.63971665852467","49.63971665852467","49.63971665852467"
"10846.356347381","49.63971665852467","49.63971665852467","49.63971665852467"
"10861.355591415","49.63971665852467","49.63971665852467","49.63971665852467"
"10876.355864376","49.62623147695815","49.62623147695815","49.62623147695815"
"10891.355707436","49.63462791076372","49.63462791076372","49.63462791076372"
"10906.356075073","49.63462791076372","49.63462791076372","49.63462791076372"
"10921.356091034","50.2386622699886","50.2386622699886","50.2386622699886"
"10936.355717064","49.916035661944306","49.916035661944306","49.916035661944306"
"10951.355338047","49.916035661944306","49.916035661944306","49.916035661944306"
"10966.358886898","49.924940970525974","49.924940970525974","49.924940970525974"
"10981.355356283","49.92443209574988","49.92443209574988","49.92443209574988"
"10996.356478358","49.876852304184986","49.876852304184986","49.876852304184986"
"11011.356394346","49.88524873799056","49.88524873799056","49.88524873799056"
"11026.355818024","50.05928391141508","50.05928391141508","50.05928391141508"
"11041.356342788","49.95216577104706","49.95216577104706","49.95216577104706"
"11056.35521089","49.952420208435115","49.952420208435115","49.952420208435115"
"11071.35549194","49.952420208435115","49.952420208435115","49.952420208435115"
"11086.35602101","49.952420208435115","49.952420208435115","49.952420208435115"
"11101.356150152","49.952420208435115","49.952420208435115","49.952420208435115"
"11116.355989979","49.952420208435115","49.952420208435115","49.952420208435115"
"11131.355684152","49.95267464582316","49.95267464582316","49.95267464582316"
"11146.355602497","49.95267464582316","49.95267464582316","49.95267464582316"
"11161.355483879","49.95267464582316","49.95267464582316","49.95267464582316"
"11176.355604819","49.95267464582316","49.95267464582316","49.95267464582316"
"11191.355695008","49.92824865657059","49.92824865657059","49.92824865657059"
"11206.355260379","49.93639065298811","49.93639065298811","49.93639065298811"
"11221.356953771","49.935881778212014","49.935881778212014","49.935881778212014"
"11236.355818751","49.935881778212014","49.935881778212014","49.935881778212014"
"11251.355226954","49.935881778212014","49.935881778212014","49.935881778212014"
"11266.356157176","49.936136215600065","49.936136215600065","49.936136215600065"
"11281.355710742","49.936136215600065","49.936136215600065","49.936136215600065"
"11296.355780189","49.93639065298811","49.93639065298811","49.93639065298811"
"11311.355490068","49.897970607392935","49.897970607392935","49.897970607392935"
"11326.363758349","50.02213605276013","50.02213605276013","50.02213605276013"
"11341.355879833","49.93842615209249","49.93842615209249","49.93842615209249"
"11356.355981673","49.94834921022635","49.94834921022635","49.94834921022635"
"11371.355883509","50.05623066275851","50.05623066275851","50.05623066275851"
"11386.355983159","50.05623066275851","50.05623066275851","50.05623066275851"
"11401.356335018","50.05623066275851","50.05623066275851","50.05623066275851"
"11416.355968244","50.125437632307445","50.125437632307445","50.125437632307445"
"11431.356680975","49.509444715844324","49.509444715844324","49.509444715844324"
"11446.355281922","49.509444715844324","49.509444715844324","49.509444715844324"
"11461.356067798","49.509444715844324","49.509444715844324","49.509444715844324"
"11476.355847352","49.509444715844324","49.509444715844324","49.509444715844324"
"11491.355298511","49.44430874450415","49.44430874450415","49.44430874450415"
"11506.356669211","49.49824947077023","49.49824947077023","49.49824947077023"
"11521.355908035","49.49824947077023","49.49824947077023","49.49824947077023"
"11536.355700408","49.49824947077023","49.49824947077023","49.49824947077023"
"11551.355246749","49.49824947077023","49.49824947077023","49.49824947077023"
"11566.355491387","49.49875834554633","49.49875834554633","49.49875834554633"
"11581.356241354","49.49875834554633","49.49875834554633","49.49875834554633"
"11596.355451853","49.49875834554633","49.49875834554633","49.49875834554633"
"11611.355754091","49.46669923465234","49.46669923465234","49.46669923465234"
"11626.355487854","49.47509566845791","49.47509566845791","49.47509566845791"
"11641.355770329","49.47509566845791","49.47509566845791","49.47509566845791"
"11656.356026237","96.14043926070673","96.14043926070673","96.14043926070673"
"11671.355163529","96.40810739293275","96.40810739293275","96.40810739293275"
"11686.356387637","96.41141507897737","96.41141507897737","96.41141507897737"
"11701.355535704","96.4757877381534","96.4757877381534","96.4757877381534"
"11716.355516508","96.25417277316399","96.25417277316399","96.25417277316399"
"11731.356228531","96.25722602182056","96.25722602182056","96.25722602182056"
"11746.355581351","96.25519052271618","96.25519052271618","96.25519052271618"
"11761.357807274","96.25519052271618","96.25519052271618","96.25519052271618"
"11776.355739776","96.25519052271618","96.25519052271618","96.25519052271618"
"11791.355836004","96.25519052271618","96.25519052271618","96.25519052271618"
"11806.355833932","96.25544496010421","96.25544496010421","96.25544496010421"
"11821.355387491","96.25544496010421","96.25544496010421","96.25544496010421"
"11836.356328304","96.24755740107474","96.24755740107474","96.24755740107474"
"11851.355595028","96.24755740107474","96.24755740107474","96.24755740107474"
"11866.355923201","96.24704852629866","96.24704852629866","96.24704852629866"
"11881.355434611","96.24704852629866","96.24704852629866","96.24704852629866"
"11896.355298312","96.24704852629866","96.24704852629866","96.24704852629866"
"11911.355797056","96.0760666015307","96.0760666015307","96.0760666015307"
"11926.357030724","96.08446303533627","96.08446303533627","96.08446303533627"
"11941.355210566","96.08446303533627","96.08446303533627","96.08446303533627"
"11956.356112894","96.08446303533627","96.08446303533627","96.08446303533627"
"11971.355487233","49.555752320468976","49.555752320468976","49.555752320468976"
"11986.356036957","49.555752320468976","49.555752320468976","49.555752320468976"
"12001.355748137","49.55600675785703","49.55600675785703","49.55600675785703"
"12016.355899188","49.55142688487217","49.55142688487217","49.55142688487217"
"12031.355794684","49.55626119524507","49.55626119524507","49.55626119524507"
"12046.356046824","49.555752320468976","49.555752320468976","49.555752320468976"
"12061.355820893","49.555752320468976","49.555752320468976","49.555752320468976"
"12076.355902441","49.563894316886504","49.563894316886504","49.563894316886504"
"12091.355626427","49.563894316886504","49.563894316886504","49.563894316886504"
"12106.356153056","49.563894316886504","49.563894316886504","49.563894316886504"
"12121.355703868","49.563894316886504","49.563894316886504","49.563894316886504"
"12136.355543812","49.539722765021985","49.539722765021985","49.539722765021985"
"12151.35608915","49.53997720241003","49.53997720241003","49.53997720241003"
"12166.356652607","49.548628073603645","49.548628073603645","49.548628073603645"
"12181.355407139","49.547610324051455","49.547610324051455","49.547610324051455"
"12196.356004764","49.547864761439506","49.547864761439506","49.547864761439506"
"12211.355389526","49.52674645823156","49.52674645823156","49.52674645823156"
"12226.355842663","49.515805650545516","49.515805650545516","49.515805650545516"
"12241.355968099","49.52394764696304","49.52394764696304","49.52394764696304"
"12256.355805037","49.53208964338056","49.53208964338056","49.53208964338056"
"12271.356125305","49.53208964338056","49.53208964338056","49.53208964338056"
"12286.355727597","49.53208964338056","49.53208964338056","49.53208964338056"
"12301.35572127","49.53692395375346","49.53692395375346","49.53692395375346"
"12316.355968165","49.576870623676925","49.576870623676925","49.576870623676925"
"12331.356705376","49.580941621885685","49.580941621885685","49.580941621885685"
"12346.355347053","49.5328529555447","49.5328529555447","49.5328529555447"
"12361.355983874","49.532598518156654","49.532598518156654","49.532598518156654"
"12376.355671477","49.5178411496499","49.5178411496499","49.5178411496499"
"12391.35567772","49.5178411496499","49.5178411496499","49.5178411496499"
"12406.356072228","49.516568962709655","49.516568962709655","49.516568962709655"
"12421.357087731","49.516568962709655","49.516568962709655","49.516568962709655"
"12436.356185866","49.48730866308419","49.48730866308419","49.48730866308419"
"12451.355443217","49.48730866308419","49.48730866308419","49.48730866308419"
"12466.356297773","49.48730866308419","49.48730866308419","49.48730866308419"
"12481.355682605","49.48730866308419","49.48730866308419","49.48730866308419"
"12496.355607369","49.47102467024915","49.47102467024915","49.47102467024915"
"12511.355765114","49.46288267383162","49.46288267383162","49.46288267383162"
"12526.356130802","49.44125549584758","49.44125549584758","49.44125549584758"
"12541.355426231","49.63564566031591","49.63564566031591","49.63564566031591"
"12556.35518659","49.46237379905553","49.46237379905553","49.46237379905553"
"12571.356378549","49.46237379905553","49.46237379905553","49.46237379905553"
"12586.356945372","49.46237379905553","49.46237379905553","49.46237379905553"
"12601.355458515","49.46237379905553","49.46237379905553","49.46237379905553"
"12616.35720141","49.46237379905553","49.46237379905553","49.46237379905553"
"12631.355441706","49.46237379905553","49.46237379905553","49.46237379905553"
"12646.355716137","49.459066113010905","49.459066113010905","49.459066113010905"
"12661.35528046","49.46059273733919","49.46059273733919","49.46059273733919"
"12676.35580522","49.46059273733919","49.46059273733919","49.46059273733919"
"12691.355635064","49.52776420778375","49.52776420778375","49.52776420778375"
"12706.357064325","49.474332356293765","49.474332356293765","49.474332356293765"
"12721.35546017","49.46033829995115","49.46033829995115","49.46033829995115"
"12736.355711003","49.3723029636867","49.3723029636867","49.3723029636867"
"12751.355255177","49.3723029636867","49.3723029636867","49.3723029636867"
"12766.355851237","49.38222602182055","49.38222602182055","49.38222602182055"
"12781.355364664","49.38044496010422","49.38044496010422","49.38044496010422"
"12796.35621508","49.38019052271617","49.38019052271617","49.38019052271617"
"12811.356169356","49.38019052271617","49.38019052271617","49.38019052271617"
"12826.356021139","49.36619646637356","49.36619646637356","49.36619646637356"
"12841.356095892","49.37433846279108","49.37433846279108","49.37433846279108"
"12856.356364132","49.38222602182055","49.38222602182055","49.38222602182055"
"12871.355433325","49.38222602182055","49.38222602182055","49.38222602182055"
"12886.355694485","49.38222602182055","49.38222602182055","49.38222602182055"
"12901.356032685","49.38222602182055","49.38222602182055","49.38222602182055"
"12916.356008173","49.38222602182055","49.38222602182055","49.38222602182055"
"12931.355601406","49.37815502361179","49.37815502361179","49.37815502361179"
"12946.355173667","49.37815502361179","49.37815502361179","49.37815502361179"
"12961.355394675","49.37840946099984","49.37840946099984","49.37840946099984"
"12976.35619163","49.37815502361179","49.37815502361179","49.37815502361179"
"12991.356095803","49.37840946099984","49.37840946099984","49.37840946099984"
"13006.355411779","49.37026746458232","49.37026746458232","49.37026746458232"
"13021.35529277","49.43642118547468","49.43642118547468","49.43642118547468"
"13036.35586069","49.37433846279108","49.37433846279108","49.37433846279108"
"13051.355844006","49.37433846279108","49.37433846279108","49.37433846279108"
"13066.355222198","49.374592900179124","49.374592900179124","49.374592900179124"
"13081.355733512","49.37433846279108","49.37433846279108","49.37433846279108"
"13096.355425544","49.37433846279108","49.37433846279108","49.37433846279108"
"13111.355896278","49.374592900179124","49.374592900179124","49.374592900179124"
"13126.355509339","49.36594202898551","49.36594202898551","49.36594202898551"
"13141.355995471","49.37408402540303","49.37408402540303","49.37408402540303"
"13156.355222974","49.37408402540303","49.37408402540303","49.37408402540303"
"13171.355861319","49.37408402540303","49.37408402540303","49.37408402540303"
"13186.356221666","49.37433846279108","49.37433846279108","49.37433846279108"
"13201.355597253","49.37433846279108","49.37433846279108","49.37433846279108"
"13216.357476284","49.37433846279108","49.37433846279108","49.37433846279108"
"13231.356517433","49.37433846279108","49.37433846279108","49.37433846279108"
"13246.355094728","49.37433846279108","49.37433846279108","49.37433846279108"
"13261.355924548","49.37433846279108","49.37433846279108","49.37433846279108"
"13276.355231403","49.37433846279108","49.37433846279108","49.37433846279108"
"13291.355648077","49.374592900179124","49.374592900179124","49.374592900179124"
"13306.355688401","49.697728382999514","49.697728382999514","49.697728382999514"
"13321.35586643","49.69442069695489","49.69442069695489","49.69442069695489"
"13336.356037707","49.557787819573356","49.557787819573356","49.557787819573356"
"13351.355927731","49.49214297345709","49.49214297345709","49.49214297345709"
"13366.356191105","49.49214297345709","49.49214297345709","49.49214297345709"
"13381.355892591","49.566947565543074","49.566947565543074","49.566947565543074"
"13396.35606276","49.47000692069696","49.47000692069696","49.47000692069696"
"13411.355157949","49.48959859957662","49.48959859957662","49.48959859957662"
"13426.355922506","49.45066967920534","49.45066967920534","49.45066967920534"
"13441.357077","49.43489456114639","49.43489456114639","49.43489456114639"
"13456.356454706","95.96360527601368","95.96360527601368","95.96360527601368"
"13471.356601997","95.96385971340172","95.96385971340172","95.96385971340172"
"13486.35578514","95.96411415078977","95.96411415078977","95.96411415078977"
"13501.3586308","95.96436858817782","95.96436858817782","95.96436858817782"
"13516.356244901","95.96436858817782","95.96436858817782","95.96436858817782"
"13531.355645372","95.9557177169842","95.9557177169842","95.9557177169842"
"13546.356112126","95.95368221787982","95.95368221787982","95.95368221787982"
"13561.356551188","95.95393665526787","95.95393665526787","95.95393665526787"
"13576.356102036","95.95393665526787","95.95393665526787","95.95393665526787"
"13591.355643351","95.95419109265592","95.95419109265592","95.95419109265592"
"13606.355482753","96.05240392444227","96.05240392444227","96.05240392444227"
"13621.359114472","95.98803126526624","95.98803126526624","95.98803126526624"
"13636.356914935","96.024161374369","96.024161374369","96.024161374369"
"13651.35621139","95.93943372414915","95.93943372414915","95.93943372414915"
"13666.355925835","95.94757572056668","95.94757572056668","95.94757572056668"
"13681.355302947","96.00533300765348","96.00533300765348","96.00533300765348"
"13696.355937293","95.97887151929653","95.97887151929653","95.97887151929653"
"13711.35611794","95.97963483146067","95.97963483146067","95.97963483146067"
"13726.357090517","96.02390693698095","96.02390693698095","96.02390693698095"
"13741.355490207","95.96716739944634","95.96716739944634","95.96716739944634"
"13756.355769718","96.0493506757857","96.0493506757857","96.0493506757857"
"13771.355661928","96.05825598436736","96.05825598436736","96.05825598436736"
"13786.355636398","49.513770151441136","49.513770151441136","49.513770151441136"
"13801.355565571","49.449906367041194","49.449906367041194","49.449906367041194"
"13816.355262464","49.450160804429245","49.450160804429245","49.450160804429245"
"13831.356349696","49.450160804429245","49.450160804429245","49.450160804429245"
"13846.355275099","49.44965192965315","49.44965192965315","49.44965192965315"
"13861.355742976","49.44965192965315","49.44965192965315","49.44965192965315"
"13876.356123596","49.68017220322423","49.68017220322423","49.68017220322423"
"13891.355615093","49.484509851815666","49.484509851815666","49.484509851815666"
"13906.356002472","49.484509851815666","49.484509851815666","49.484509851815666"
"13921.355743031","49.474332356293765","49.474332356293765","49.474332356293765"
"13936.355430968","49.472551294577435","49.472551294577435","49.472551294577435"
"13951.35586519","49.472551294577435","49.472551294577435","49.472551294577435"
"13966.355130346","49.472551294577435","49.472551294577435","49.472551294577435"
"13981.355651443","49.472551294577435","49.472551294577435","49.472551294577435"
"13996.355820566","49.45881167562286","49.45881167562286","49.45881167562286"
"14011.355904737","49.458302800846766","49.458302800846766","49.458302800846766"
"14026.356157159","49.46669923465234","49.46669923465234","49.46669923465234"
"14041.355326068","49.43591231069858","49.43591231069858","49.43591231069858"
"14056.355414396","49.44430874450415","49.44430874450415","49.44430874450415"
"14071.356132229","49.44430874450415","49.44430874450415","49.44430874450415"
"14086.356330787","49.44430874450415","49.44430874450415","49.44430874450415"
"14101.356040645","49.44430874450415","49.44430874450415","49.44430874450415"
"14116.355608313","49.4445631818922","49.4445631818922","49.4445631818922"
"14131.355233978","49.4445631818922","49.4445631818922","49.4445631818922"
"14146.35518305","49.4445631818922","49.4445631818922","49.4445631818922"
"14161.355770975","49.4445631818922","49.4445631818922","49.4445631818922"
"14176.355958737","49.4445631818922","49.4445631818922","49.4445631818922"
"14191.355620888","49.44481761928024","49.44481761928024","49.44481761928024"
"14206.356029436","49.44430874450415","49.44430874450415","49.44430874450415"
"14221.355367688","49.443036557563914","49.443036557563914","49.443036557563914"
"14236.356108629","49.403853199804594","49.403853199804594","49.403853199804594"
"14251.355786338","49.403853199804594","49.403853199804594","49.403853199804594"
"14266.356171679","49.39545676599902","49.39545676599902","49.39545676599902"
"14281.355664927","49.39545676599902","49.39545676599902","49.39545676599902"
"14296.357503456","49.39545676599902","49.39545676599902","49.39545676599902"
"14311.356723807","49.383752646148835","49.383752646148835","49.383752646148835"
"14326.356457749","49.507663654127995","49.507663654127995","49.507663654127995"
"14341.355372118","49.4236993160723","49.4236993160723","49.4236993160723"
"14356.355284348","49.423953753460346","49.423953753460346","49.423953753460346"
"14371.355738108","49.423953753460346","49.423953753460346","49.423953753460346"
"14386.355985269","49.423953753460346","49.423953753460346","49.423953753460346"
"14401.355401093","49.423953753460346","49.423953753460346","49.423953753460346"
"14416.355987216","49.4236993160723","49.4236993160723","49.4236993160723"
"14431.355290103","49.4236993160723","49.4236993160723","49.4236993160723"
"14446.355882255","49.4236993160723","49.4236993160723","49.4236993160723"
"14461.355401777","49.4236993160723","49.4236993160723","49.4236993160723"
"14476.356110344","49.4236993160723","49.4236993160723","49.4236993160723"
"14491.355135431","49.4236993160723","49.4236993160723","49.4236993160723"
"14506.35594953","49.4236993160723","49.4236993160723","49.4236993160723"
"14521.35605157","49.960562204852636","49.960562204852636","49.960562204852636"
"14536.355991791","49.97684619768768","49.97684619768768","49.97684619768768"
"14551.355738365","49.97710063507572","49.97710063507572","49.97710063507572"
"14566.355386463","49.97710063507572","49.97710063507572","49.97710063507572"
"14581.356030055","50.17581623514086","50.17581623514086","50.17581623514086"
"14596.356407533","50.09515958312978","50.09515958312978","50.09515958312978"
"14611.355441879","50.08498208760788","50.08498208760788","50.08498208760788"
"14626.355515588","50.08498208760788","50.08498208760788","50.08498208760788"
"14641.355957577","50.035621234326655","50.035621234326655","50.035621234326655"
"14656.35572145","50.043763230744176","50.043763230744176","50.043763230744176"
"14671.355385314","50.043763230744176","50.043763230744176","50.043763230744176"
"14686.355354316","50.043763230744176","50.043763230744176","50.043763230744176"
"14701.355334653","50.043763230744176","50.043763230744176","50.043763230744176"
"14716.356014541","50.043763230744176","50.043763230744176","50.043763230744176"
"14731.356707663","50.043763230744176","50.043763230744176","50.043763230744176"
"14746.356170191","50.04401766813223","50.04401766813223","50.04401766813223"
"14761.355643129","50.04427210552027","50.04427210552027","50.04427210552027"
"14776.355809009","50.04427210552027","50.04427210552027","50.04427210552027"
"14791.355695173","50.04427210552027","50.04427210552027","50.04427210552027"
"14806.35717484","50.04427210552027","50.04427210552027","50.04427210552027"
"14821.356503893","50.043763230744176","50.043763230744176","50.043763230744176"
"14836.35569213","50.043763230744176","50.043763230744176","50.043763230744176"
"14851.355645338","50.043763230744176","50.043763230744176","50.043763230744176"
"14866.355873736","50.45544292460511","50.45544292460511","50.45544292460511"
"14881.356012438","50.41346075557727","50.41346075557727","50.41346075557727"
"14896.355264743","50.451117489008304","50.451117489008304","50.451117489008304"
"14911.355334496","50.45340742550073","50.45340742550073","50.45340742550073"
"14926.35567893","50.456206236769255","50.456206236769255","50.456206236769255"
"14941.355175751","50.54551375997395","50.54551375997395","50.54551375997395"
"14956.355729257","50.48343103729034","50.48343103729034","50.48343103729034"
"14971.355553679","50.392851327145415","50.392851327145415","50.392851327145415"
"14986.356208837","50.391833577593225","50.391833577593225","50.391833577593225"
"15001.357334495","50.39132470281713","50.39132470281713","50.39132470281713"
"15016.356608128","50.391833577593225","50.391833577593225","50.391833577593225"
"15031.355494356","49.8544618140368","49.8544618140368","49.8544618140368"
"15046.3551944","49.8544618140368","49.8544618140368","49.8544618140368"
"15061.355451076","49.872781305976225","49.872781305976225","49.872781305976225"
"15076.356916609","49.871000244259896","49.871000244259896","49.871000244259896"
"15091.356733709","49.871000244259896","49.871000244259896","49.871000244259896"
"15106.355798731","49.87125468164794","49.87125468164794","49.87125468164794"
"15121.355330275","49.8704913694838","49.8704913694838","49.8704913694838"
"15136.355505173","49.8704913694838","49.8704913694838","49.8704913694838"
"15151.355994013","49.8704913694838","49.8704913694838","49.8704913694838"
"15166.35573291","49.8544618140368","49.8544618140368","49.8544618140368"
"15181.355491783","49.862603810454324","49.862603810454324","49.862603810454324"
"15196.355175381","49.862603810454324","49.862603810454324","49.862603810454324"
"15211.355838347","49.83512457254518","49.83512457254518","49.83512457254518"
"15226.355262179","49.83461569776909","49.83461569776909","49.83461569776909"
"15241.356268905","49.79008915486077","49.79008915486077","49.79008915486077"
"15256.356184956","96.32694186614557","96.32694186614557","96.32694186614557"
"15271.355440635","96.09565828041036","96.09565828041036","96.09565828041036"
"15286.356173012","96.10100146555935","96.10100146555935","96.10100146555935"
"15301.356113175","96.10023815339521","96.10023815339521","96.10023815339521"
"15316.35622447","96.10023815339521","96.10023815339521","96.10023815339521"
"15331.35587871","96.08649853444065","96.08649853444065","96.08649853444065"
"15346.355617335","96.08675297182869","96.08675297182869","96.08675297182869"
"15361.355993561","96.08700740921674","96.08700740921674","96.08700740921674"
"15376.356368453","96.08700740921674","96.08700740921674","96.08700740921674"
