"Step","stage2-uvit-20260526-011258 - epoch","stage2-uvit-20260526-011258 - epoch__MIN","stage2-uvit-20260526-011258 - epoch__MAX"
"5979","11","11","11"
"5980","11","11","11"
"5997","11","11","11"
"6001","11","11","11"
"6008","11","11","11"
"6024","11","11","11"
"6025","11","11","11"
"6027","11","11","11"
"6032","11","11","11"
"6033","11","11","11"
"6055","11","11","11"
"6061","11","11","11"
"6077","11","11","11"
"6079","11","11","11"
"6080","11","11","11"
"6088","11","11","11"
"6090","11","11","11"
"6097","11","11","11"
"6104","11","11","11"
"6107","11","11","11"
"6115","11","11","11"
"6121","11","11","11"
"6126","11","11","11"
"6138","11","11","11"
"6140","11","11","11"
"6144","11","11","11"
"6147","11","11","11"
"6151","11","11","11"
"6153","11","11","11"
"6171","11","11","11"
"6180","11","11","11"
"6184","11","11","11"
"6188","11","11","11"
"6190","11","11","11"
"6197","11","11","11"
"6201","11","11","11"
"6202","11","11","11"
"6203","11","11","11"
"6206","11","11","11"
"6209","11","11","11"
"6212","11","11","11"
"6222","11","11","11"
"6226","11","11","11"
"6233","11","11","11"
"6237","11","11","11"
"6241","11","11","11"
"6244","11","11","11"
"6246","11","11","11"
"6250","11","11","11"
"6260","11","11","11"
"6262","11","11","11"
"6269","11","11","11"
"6270","11","11","11"
"6281","11","11","11"
"6282","11","11","11"
"6283","11","11","11"
"6290","11","11","11"
"6294","11","11","11"
"6298","11","11","11"
"6307","11","11","11"
"6310","11","11","11"
"6313","11","11","11"
"6319","11","11","11"
"6323","11","11","11"
"6335","11","11","11"
"6338","11","11","11"
"6343","11","11","11"
"6344","11","11","11"
"6350","11","11","11"
"6352","11","11","11"
"6358","11","11","11"
"6363","11","11","11"
"6371","11","11","11"
"6381","11","11","11"
"6383","11","11","11"
"6384","11","11","11"
"6388","11","11","11"
"6397","11","11","11"
"6403","11","11","11"
"6415","11","11","11"
"6418","11","11","11"
"6423","11","11","11"
"6427","11","11","11"
"6431","11","11","11"
"6439","11","11","11"
"6441","11","11","11"
"6443","11","11","11"
"6448","11","11","11"
"6456","11","11","11"
"6460","11","11","11"
"6466","11","11","11"
"6472","11","11","11"
"6474","11","11","11"
"6485","11","11","11"
"6487","11","11","11"
"6491","11","11","11"
"6495","11","11","11"
"6496","11","11","11"
"6511","11","11","11"
"6512","11","11","11"
"6516","11","11","11"
"6521","11","11","11"
"6523","11","11","11"
"6526","11","11","11"
"6527","11","11","11"
"6535","11","11","11"
"6536","11","11","11"
"6537","11","11","11"
"6539","11","11","11"
"6540","11","11","11"
"6552","11","11","11"
"6553","11","11","11"
"6556","11","11","11"
"6557","11","11","11"
"6563","11","11","11"
"6566","11","11","11"
"6576","11","11","11"
"6579","11","11","11"
"6580","11","11","11"
"6583","11","11","11"
"6584","11","11","11"
"6586","11","11","11"
"6596","11","11","11"
"6604","11","11","11"
"6607","11","11","11"
"6611","11","11","11"
"6628","11","11","11"
"6631","11","11","11"
"6644","11","11","11"
"6645","11","11","11"
"6646","11","11","11"
"6652","11","11","11"
"6660","11","11","11"
"6674","12","12","12"
"6677","12","12","12"
"6679","12","12","12"
"6686","12","12","12"
"6692","12","12","12"
"6693","12","12","12"
"6695","12","12","12"
"6696","12","12","12"
"6701","12","12","12"
"6710","12","12","12"
"6715","12","12","12"
"6717","12","12","12"
"6730","12","12","12"
"6737","12","12","12"
"6738","12","12","12"
"6743","12","12","12"
"6748","12","12","12"
"6750","12","12","12"
"6760","12","12","12"
"6763","12","12","12"
"6764","12","12","12"
"6776","12","12","12"
"6781","12","12","12"
"6783","12","12","12"
"6790","12","12","12"
"6801","12","12","12"
"6804","12","12","12"
"6806","12","12","12"
"6816","12","12","12"
"6827","12","12","12"
"6828","12","12","12"
"6829","12","12","12"
"6830","12","12","12"
"6831","12","12","12"
"6835","12","12","12"
"6837","12","12","12"
"6851","12","12","12"
"6856","12","12","12"
"6861","12","12","12"
"6868","12","12","12"
"6870","12","12","12"
"6886","12","12","12"
"6887","12","12","12"
"6895","12","12","12"
"6899","12","12","12"
"6900","12","12","12"
"6901","12","12","12"
"6903","12","12","12"
"6913","12","12","12"
"6915","12","12","12"
"6920","12","12","12"
"6925","12","12","12"
"6935","12","12","12"
"6945","12","12","12"
"6948","12","12","12"
"6951","12","12","12"
"6956","12","12","12"
"6959","12","12","12"
"6962","12","12","12"
"6969","12","12","12"
"6974","12","12","12"
"6976","12","12","12"
"6981","12","12","12"
"6985","12","12","12"
"6988","12","12","12"
"6995","12","12","12"
"7004","12","12","12"
"7005","12","12","12"
"7008","12","12","12"
"7011","12","12","12"
"7012","12","12","12"
"7018","12","12","12"
"7019","12","12","12"
"7030","12","12","12"
"7042","12","12","12"
"7052","12","12","12"
"7057","12","12","12"
"7060","12","12","12"
"7062","12","12","12"
"7065","12","12","12"
"7067","12","12","12"
"7074","12","12","12"
"7078","12","12","12"
"7091","12","12","12"
"7092","12","12","12"
"7095","12","12","12"
"7113","12","12","12"
"7115","12","12","12"
"7122","12","12","12"
"7129","12","12","12"
"7138","12","12","12"
"7145","12","12","12"
"7150","12","12","12"
"7160","12","12","12"
"7163","12","12","12"
"7167","12","12","12"
"7174","12","12","12"
"7175","12","12","12"
"7187","12","12","12"
"7189","12","12","12"
"7201","12","12","12"
"7206","12","12","12"
"7207","12","12","12"
"7208","12","12","12"
"7209","12","12","12"
"7211","12","12","12"
"7213","12","12","12"
"7215","12","12","12"
"7227","12","12","12"
"7237","12","12","12"
"7239","12","12","12"
"7240","12","12","12"
"7242","12","12","12"
"7246","12","12","12"
"7249","12","12","12"
"7261","12","12","12"
"7265","12","12","12"
"7270","12","12","12"
"7275","12","12","12"
"7276","12","12","12"
"7279","12","12","12"
"7287","12","12","12"
"7293","12","12","12"
"7294","12","12","12"
"7296","12","12","12"
"7297","12","12","12"
"7299","12","12","12"
"7300","12","12","12"
"7302","12","12","12"
"7309","12","12","12"
"7316","12","12","12"
"7326","12","12","12"
"7330","12","12","12"
"7331","12","12","12"
"7333","12","12","12"
"7345","12","12","12"
"7346","12","12","12"
"7350","12","12","12"
"7358","12","12","12"
"7362","12","12","12"
"7365","12","12","12"
"7374","12","12","12"
"7379","12","12","12"
"7384","12","12","12"
"7385","12","12","12"
"7390","12","12","12"
"7391","12","12","12"
"7392","12","12","12"
"7401","12","12","12"
"7417","12","12","12"
"7423","12","12","12"
"7429","12","12","12"
"7432","12","12","12"
"7442","12","12","12"
"7452","12","12","12"
"7455","12","12","12"
"7458","12","12","12"
"7460","12","12","12"
"7465","12","12","12"
"7473","12","12","12"
"7499","12","12","12"
"7507","12","12","12"
"7510","12","12","12"
"7513","12","12","12"
"7515","12","12","12"
"7519","12","12","12"
"7521","12","12","12"
"7524","12","12","12"
"7537","12","12","12"
"7539","12","12","12"
"7540","12","12","12"
"7548","12","12","12"
"7559","12","12","12"
"7560","12","12","12"
"7567","12","12","12"
"7568","12","12","12"
"7573","12","12","12"
"7575","12","12","12"
"7576","12","12","12"
"7579","12","12","12"
"7588","12","12","12"
"7592","12","12","12"
"7593","12","12","12"
"7601","12","12","12"
"7603","12","12","12"
"7607","12","12","12"
"7609","12","12","12"
"7614","12","12","12"
"7615","12","12","12"
"7616","12","12","12"
"7620","12","12","12"
"7622","12","12","12"
"7639","12","12","12"
"7640","12","12","12"
"7642","12","12","12"
"7645","12","12","12"
"7647","12","12","12"
"7651","12","12","12"
"7653","12","12","12"
"7657","12","12","12"
"7660","12","12","12"
"7662","12","12","12"
"7668","12","12","12"
"7671","12","12","12"
"7675","12","12","12"
"7687","12","12","12"
"7690","12","12","12"
"7704","12","12","12"
"7709","12","12","12"
"7711","12","12","12"
"7714","12","12","12"
"7718","12","12","12"
"7723","12","12","12"
"7727","12","12","12"
"7732","12","12","12"
"7740","12","12","12"
"7756","12","12","12"
"7761","12","12","12"
"7762","12","12","12"
"7777","12","12","12"
"7778","12","12","12"
"7793","12","12","12"
"7795","12","12","12"
"7800","12","12","12"
"7803","12","12","12"
"7810","12","12","12"
"7811","12","12","12"
"7815","12","12","12"
"7825","12","12","12"
"7834","12","12","12"
"7838","12","12","12"
"7839","12","12","12"
"7844","12","12","12"
"7845","12","12","12"
"7849","12","12","12"
"7851","12","12","12"
"7856","12","12","12"
"7859","12","12","12"
"7864","12","12","12"
"7868","12","12","12"
"7872","12","12","12"
"7875","12","12","12"
"7884","12","12","12"
"7886","12","12","12"
"7887","12","12","12"
"7895","12","12","12"
"7899","12","12","12"
"7902","12","12","12"
"7905","12","12","12"
"7909","12","12","12"
"7910","12","12","12"
"7913","12","12","12"
"7914","12","12","12"
"7918","12","12","12"
"7925","12","12","12"
"7940","12","12","12"
"7942","12","12","12"
"7946","12","12","12"
"7954","12","12","12"
"7955","12","12","12"
"7963","12","12","12"
"7966","12","12","12"
"7968","12","12","12"
"7973","12","12","12"
"7974","12","12","12"
"7993","12","12","12"
"7995","12","12","12"
"8005","12","12","12"
"8009","12","12","12"
"8019","12","12","12"
"8024","12","12","12"
"8037","12","12","12"
"8051","12","12","12"
"8053","12","12","12"
"8056","12","12","12"
"8060","12","12","12"
"8065","12","12","12"
"8067","12","12","12"
"8068","12","12","12"
"8074","12","12","12"
"8082","12","12","12"
"8089","12","12","12"
"8091","12","12","12"
"8093","12","12","12"
"8096","12","12","12"
"8097","12","12","12"
"8102","12","12","12"
"8107","12","12","12"
"8109","12","12","12"
"8112","12","12","12"
"8113","12","12","12"
"8119","12","12","12"
"8120","12","12","12"
"8130","12","12","12"
"8134","12","12","12"
"8136","12","12","12"
"8137","12","12","12"
"8140","12","12","12"
"8144","12","12","12"
"8148","12","12","12"
"8149","12","12","12"
"8152","12","12","12"
"8153","12","12","12"
"8154","12","12","12"
"8167","12","12","12"
"8176","12","12","12"
"8184","12","12","12"
"8187","12","12","12"
"8190","12","12","12"
"8197","12","12","12"
"8198","12","12","12"
"8199","12","12","12"
"8203","12","12","12"
"8205","12","12","12"
"8207","12","12","12"
"8210","12","12","12"
"8215","12","12","12"
"8216","12","12","12"
"8218","12","12","12"
"8220","12","12","12"
"8224","12","12","12"
"8232","12","12","12"
"8236","12","12","12"
"8241","12","12","12"
"8256","12","12","12"
"8257","12","12","12"
"8260","12","12","12"
"8261","12","12","12"
"8267","12","12","12"
"8270","12","12","12"
"8271","12","12","12"
"8272","12","12","12"
"8283","12","12","12"
"8285","12","12","12"
"8288","12","12","12"
"8290","12","12","12"
"8295","12","12","12"
"8296","12","12","12"
"8308","12","12","12"
"8312","12","12","12"
"8319","12","12","12"
"8323","12","12","12"
"8331","12","12","12"
"8332","12","12","12"
"8335","12","12","12"
"8337","12","12","12"
"8340","12","12","12"
"8344","12","12","12"
"8347","12","12","12"
"8348","12","12","12"
"8355","12","12","12"
"8373","12","12","12"
"8378","12","12","12"
"8391","12","12","12"
"8394","12","12","12"
"8399","12","12","12"
"8414","12","12","12"
"8419","12","12","12"
"8423","12","12","12"
"8424","12","12","12"
"8425","12","12","12"
"8426","12","12","12"
"8428","12","12","12"
"8434","12","12","12"
"8435","12","12","12"
"8436","12","12","12"
"8440","12","12","12"
"8441","12","12","12"
"8449","12","12","12"
"8450","12","12","12"
"8458","12","12","12"
"8462","12","12","12"
"8468","12","12","12"
"8475","12","12","12"
"8476","12","12","12"
"8486","12","12","12"
"8493","12","12","12"
"8495","12","12","12"
"8503","12","12","12"
"8506","12","12","12"
"8510","12","12","12"
"8511","12","12","12"
"8516","12","12","12"
"8529","12","12","12"
"8533","12","12","12"
"8536","12","12","12"
"8545","12","12","12"
"8548","12","12","12"
"8552","12","12","12"
"8561","12","12","12"
"8570","12","12","12"
"8580","12","12","12"
"8585","12","12","12"
"8590","12","12","12"
"8591","12","12","12"
"8592","12","12","12"
"8611","12","12","12"
"8620","12","12","12"
"8622","12","12","12"
"8623","12","12","12"
"8633","12","12","12"
"8644","12","12","12"
"8662","12","12","12"
"8667","12","12","12"
"8670","12","12","12"
"8677","12","12","12"
"8678","12","12","12"
"8685","12","12","12"
"8688","12","12","12"
"8692","12","12","12"
"8715","12","12","12"
"8723","12","12","12"
"8724","12","12","12"
"8725","12","12","12"
"8728","12","12","12"
"8737","12","12","12"
"8753","12","12","12"
"8755","12","12","12"
"8764","12","12","12"
"8779","12","12","12"
"8784","12","12","12"
"8785","12","12","12"
"8792","12","12","12"
"8815","12","12","12"
"8816","12","12","12"
"8817","12","12","12"
"8825","12","12","12"
"8826","12","12","12"
"8835","12","12","12"
"8844","12","12","12"
"8847","12","12","12"
"8857","12","12","12"
"8862","12","12","12"
"8864","12","12","12"
"8870","12","12","12"
"8872","12","12","12"
"8874","12","12","12"
"8879","12","12","12"
"8882","12","12","12"
"8887","12","12","12"
"8896","12","12","12"
"8898","12","12","12"
"8901","12","12","12"
"8907","12","12","12"
"8917","12","12","12"
"8920","12","12","12"
"8924","12","12","12"
"8929","12","12","12"
"8944","12","12","12"
"8946","12","12","12"
"8948","12","12","12"
"8954","12","12","12"
"8960","12","12","12"
"8964","12","12","12"
"8967","12","12","12"
"8968","12","12","12"
"8972","12","12","12"
"8976","12","12","12"
"8977","12","12","12"
"8982","12","12","12"
"8983","12","12","12"
"8984","12","12","12"
"8998","12","12","12"
"9003","12","12","12"
"9008","12","12","12"
"9012","12","12","12"
"9017","12","12","12"
"9019","12","12","12"
"9023","12","12","12"
"9026","12","12","12"
"9028","12","12","12"
"9031","12","12","12"
"9032","12","12","12"
"9055","12","12","12"
"9060","12","12","12"
"9062","12","12","12"
"9065","12","12","12"
"9069","12","12","12"
"9086","12","12","12"
"9096","12","12","12"
"9097","12","12","12"
"9103","12","12","12"
"9104","12","12","12"
"9107","12","12","12"
"9114","12","12","12"
"9120","12","12","12"
"9134","12","12","12"
"9135","12","12","12"
"9142","12","12","12"
"9143","12","12","12"
"9144","12","12","12"
"9156","12","12","12"
"9163","12","12","12"
"9166","12","12","12"
"9167","12","12","12"
"9168","12","12","12"
"9169","12","12","12"
"9177","12","12","12"
"9178","12","12","12"
"9180","12","12","12"
"9189","12","12","12"
"9190","12","12","12"
"9191","12","12","12"
"9194","12","12","12"
"9198","12","12","12"
"9211","12","12","12"
"9212","12","12","12"
"9214","12","12","12"
"9216","12","12","12"
"9223","12","12","12"
"9237","12","12","12"
"9244","12","12","12"
"9246","12","12","12"
"9248","12","12","12"
"9256","12","12","12"
"9267","12","12","12"
"9277","12","12","12"
"9280","12","12","12"
"9290","12","12","12"
"9299","12","12","12"
"9300","12","12","12"
"9304","12","12","12"
"9305","12","12","12"
"9310","12","12","12"
"9316","12","12","12"
"9332","12","12","12"
"9333","12","12","12"
"9337","12","12","12"
"9338","12","12","12"
"9339","12","12","12"
"9340","12","12","12"
"9341","12","12","12"
"9343","12","12","12"
"9344","12","12","12"
"9347","12","12","12"
"9349","12","12","12"
"9353","12","12","12"
"9364","12","12","12"
"9367","12","12","12"
"9371","12","12","12"
"9372","12","12","12"
"9376","12","12","12"
"9380","12","12","12"
"9382","12","12","12"
"9383","12","12","12"
"9385","12","12","12"
"9386","12","12","12"
"9391","12","12","12"
"9395","12","12","12"
"9398","12","12","12"
"9400","12","12","12"
"9401","12","12","12"
"9424","12","12","12"
"9428","12","12","12"
"9435","12","12","12"
"9438","12","12","12"
"9439","12","12","12"
"9441","12","12","12"
"9445","12","12","12"
"9448","12","12","12"
"9450","12","12","12"
"9457","12","12","12"
"9465","12","12","12"
"9466","12","12","12"
"9468","12","12","12"
"9471","12","12","12"
"9474","12","12","12"
"9485","12","12","12"
"9486","12","12","12"
"9488","12","12","12"
"9491","12","12","12"
"9496","12","12","12"
"9503","12","12","12"
"9523","12","12","12"
"9529","12","12","12"
"9533","12","12","12"
"9536","12","12","12"
"9543","12","12","12"
"9549","12","12","12"
"9555","12","12","12"
"9557","12","12","12"
"9559","12","12","12"
"9562","12","12","12"
"9570","12","12","12"
"9572","12","12","12"
"9573","12","12","12"
"9587","12","12","12"
"9590","12","12","12"
"9591","12","12","12"
"9599","12","12","12"
"9600","12","12","12"
"9606","12","12","12"
"9607","12","12","12"
"9608","12","12","12"
"9613","12","12","12"
"9617","12","12","12"
"9622","12","12","12"
"9629","12","12","12"
"9634","12","12","12"
"9635","12","12","12"
"9636","12","12","12"
"9638","12","12","12"
"9639","12","12","12"
"9646","12","12","12"
"9649","12","12","12"
"9650","12","12","12"
"9652","12","12","12"
"9660","12","12","12"
"9662","12","12","12"
"9663","12","12","12"
"9669","12","12","12"
"9671","12","12","12"
"9678","12","12","12"
"9682","12","12","12"
"9685","12","12","12"
"9689","12","12","12"
"9695","12","12","12"
"9697","12","12","12"
"9706","12","12","12"
"9707","12","12","12"
"9712","12","12","12"
"9714","12","12","12"
"9741","12","12","12"
"9744","12","12","12"
"9752","12","12","12"
"9753","12","12","12"
"9755","12","12","12"
"9761","12","12","12"
"9765","12","12","12"
"9771","12","12","12"
"9773","12","12","12"
"9789","12","12","12"
"9790","12","12","12"
"9792","12","12","12"
"9801","12","12","12"
"9819","12","12","12"
"9826","12","12","12"
"9827","12","12","12"
"9837","12","12","12"
"9848","12","12","12"
"9850","12","12","12"
"9853","12","12","12"
"9870","12","12","12"
"9878","12","12","12"
"9880","12","12","12"
"9882","12","12","12"
"9884","12","12","12"
"9885","12","12","12"
"9901","12","12","12"
"9902","12","12","12"
"9904","12","12","12"
"9905","12","12","12"
"9906","12","12","12"
